satisfaction,evaluation,projects,hours,tenure,accident,left,promotion,department,salary
9.5,8.1,2,152,1,no,no,no,management,low
6.3,5.9,4,196,1,yes,no,no,management,medium
5.9,7,5,241,4,no,no,no,mktg_sales,medium
4.4,4.9,4,199,2,no,no,yes,support_hr,high
8.1,10,4,258,5,no,yes,no,product_rand,low
1.9,7.9,5,257,4,no,yes,no,management,low
5.9,9.1,2,141,1,no,no,no,management,low
2,8,7,256,3,no,yes,no,technical,low
7.3,8.7,4,259,1,no,no,no,support_hr,low
3.4,3.9,3,193,3,no,no,no,acct_it,medium
7.8,4.2,4,219,1,no,no,no,product_rand,low
8,4.9,5,218,1,no,no,no,product_rand,medium
1.9,9,8,277,3,no,yes,no,product_rand,low
4.8,5.7,3,160,2,no,yes,no,management,low
2.4,9.1,6,233,2,no,no,no,management,medium
7.2,5.9,3,269,2,no,no,no,product_rand,medium
8.4,5.6,5,180,2,no,no,no,acct_it,low
6.7,9.6,3,145,1,no,no,no,acct_it,medium
2,9.2,6,310,3,no,yes,no,technical,low
6.3,8.2,4,199,3,yes,no,no,product_rand,low
9.4,7.5,2,242,1,no,no,no,product_rand,medium
2.6,4.9,5,248,4,yes,no,no,mktg_sales,medium
4.3,4.7,2,137,2,yes,yes,no,technical,medium
6.5,8.2,4,260,3,no,no,no,technical,low
5.8,5.6,3,283,5,no,yes,no,management,medium
9.6,6.7,3,258,2,no,no,no,acct_it,low
9.7,8.6,5,225,2,no,no,no,acct_it,low
8.4,8.5,4,225,4,no,yes,no,acct_it,medium
7.8,5.6,4,157,1,no,no,no,technical,low
9,8.5,3,167,2,no,no,no,management,medium
8.1,9.4,5,232,5,no,yes,no,product_rand,medium
7.3,8.4,3,186,2,no,no,no,product_rand,medium
5,9.9,6,116,1,no,no,no,product_rand,low
6.1,4.3,2,167,2,no,no,no,product_rand,medium
8.9,5.3,2,187,2,no,no,no,acct_it,low
7.1,4.4,5,150,4,no,no,no,management,low
7.5,5.9,3,259,1,no,no,no,management,high
8.7,7.7,6,260,2,no,no,no,management,medium
5.7,5.8,5,136,2,no,no,no,acct_it,low
9.6,9.1,2,260,4,no,no,no,acct_it,low
8.6,5.3,5,202,2,no,no,no,acct_it,medium
7.7,9.8,5,158,1,no,no,no,management,low
4.2,5.1,2,155,2,no,yes,no,technical,low
7.8,10,6,220,4,no,yes,no,management,low
4.5,5.3,2,136,2,no,yes,no,product_rand,medium
8.1,9.3,6,273,4,no,yes,no,technical,low
9,5.9,2,251,3,no,no,no,acct_it,low
6,9.4,4,210,1,no,no,no,acct_it,high
5,5.4,3,144,2,no,yes,no,management,low
5.3,4.2,2,271,5,yes,no,yes,management,medium
7.8,5,3,103,3,no,no,no,management,medium
8.2,7,6,235,3,no,no,yes,acct_it,medium
7.1,10,6,261,4,no,no,no,product_rand,low
8,9.3,3,197,2,no,no,no,mktg_sales,low
8.3,7.4,1,227,2,no,no,no,support_hr,high
4,7,6,270,3,no,no,no,mktg_sales,low
8.6,9.2,3,229,4,no,yes,no,product_rand,low
6.7,7.2,6,167,3,no,no,no,technical,high
7.8,7.4,2,182,2,no,no,no,product_rand,medium
7.5,6.6,3,150,1,no,no,no,product_rand,low
8.1,7.3,4,151,2,no,no,no,technical,medium
8.8,8.4,4,234,4,no,yes,no,technical,low
7.6,9.8,4,272,1,no,no,no,product_rand,low
3.8,5.4,6,134,4,no,yes,no,product_rand,low
1.9,7.9,5,295,3,no,yes,no,product_rand,low
4.6,4.6,1,125,2,no,yes,no,support_hr,low
6.9,6.7,3,239,1,yes,no,no,acct_it,low
5.3,5.6,2,148,2,no,no,no,management,medium
8.7,9.7,4,272,4,no,yes,no,product_rand,medium
6.3,7.2,5,173,3,no,no,no,support_hr,medium
5.8,8.5,3,168,4,no,yes,no,management,low
7.7,6.7,4,270,2,yes,no,no,management,low
9.6,7,1,276,2,no,no,no,product_rand,low
4.8,4.7,6,178,4,no,no,no,acct_it,low
4.3,4.6,3,151,2,no,yes,no,technical,low
6.9,6.2,3,233,2,no,no,no,management,low
2.7,6.4,6,236,3,yes,no,no,technical,medium
9.7,6.9,4,129,2,no,no,no,mktg_sales,high
5.9,9.7,4,263,2,no,no,no,management,low
8.9,7.7,2,275,2,yes,no,no,product_rand,medium
4,6.5,1,237,4,no,no,no,product_rand,low
5.9,9.3,3,159,3,yes,no,no,management,low
6.2,8.8,3,253,2,no,no,no,product_rand,high
6,9.7,5,132,2,no,no,no,product_rand,medium
4.5,7.8,2,202,5,yes,no,no,product_rand,low
5.3,8.9,5,150,2,no,no,no,product_rand,low
1.8,8,6,279,4,no,yes,no,acct_it,low
8.8,8.8,3,141,7,no,no,no,product_rand,medium
5.1,5.1,1,145,2,no,yes,no,technical,low
8.8,9.1,5,223,4,no,yes,no,management,low
7.5,9.2,2,238,7,no,no,no,product_rand,medium
9,7.7,5,274,3,no,no,no,product_rand,medium
4.4,5.2,3,156,2,no,yes,no,management,low
1.9,9.1,5,246,3,no,yes,no,management,medium
8.7,7.9,2,154,3,no,no,no,management,medium
9.9,9.5,5,103,4,no,no,no,technical,low
8.8,9,5,259,4,no,yes,no,product_rand,high
5,5.7,2,150,2,no,yes,no,acct_it,low
6.3,5.9,4,140,2,no,no,no,mktg_sales,low
9.7,7.7,4,187,1,yes,no,no,management,low
7,4.9,4,200,2,no,no,no,management,low
7.8,6,6,242,2,yes,no,no,acct_it,low
1.9,8.1,6,306,3,no,yes,no,support_hr,medium
6.1,9,2,256,3,no,no,no,mktg_sales,low
4.2,5.2,3,135,2,no,yes,no,product_rand,low
7.9,6.5,3,161,3,no,no,no,mktg_sales,medium
6.7,9.9,2,252,2,no,no,no,product_rand,medium
5.4,9.1,4,139,3,no,no,no,technical,low
5.4,5.7,3,147,3,no,no,no,management,medium
4.9,5.3,1,147,2,no,yes,no,product_rand,medium
6.5,9.8,3,197,1,no,no,no,acct_it,low
6.6,7.2,3,150,2,yes,no,no,product_rand,medium
9.8,7.8,3,193,1,no,no,no,management,low
6,6.5,6,142,1,no,no,no,acct_it,medium
8,7.6,2,238,2,no,no,no,product_rand,medium
5,5.4,3,152,2,no,yes,no,support_hr,low
9.7,9.9,3,201,2,no,no,no,mktg_sales,low
6.9,5.9,2,144,2,no,no,no,management,medium
8.4,9.4,6,235,4,no,yes,no,product_rand,low
7.5,6.5,3,105,4,yes,no,no,acct_it,low
4.5,4.9,2,122,2,no,yes,no,technical,medium
7,4.9,2,183,2,no,no,no,management,low
9.3,6.7,3,251,1,no,no,no,product_rand,low
6.3,7.2,2,180,2,no,no,no,product_rand,medium
5,4.8,1,155,2,no,yes,no,acct_it,low
6.6,7.5,5,161,3,no,no,no,product_rand,medium
5.8,8.6,4,152,2,no,no,no,management,low
6.7,9.8,3,163,1,no,no,no,product_rand,medium
9.2,8.2,3,148,2,yes,no,no,management,medium
9.4,7.9,5,238,3,no,no,no,product_rand,high
2.5,9.1,6,245,4,no,no,no,technical,high
4.5,4.8,4,185,1,no,no,no,acct_it,low
2.1,7.3,6,167,2,no,no,no,technical,low
9.9,7.3,5,240,3,no,no,no,technical,low
9.5,7.2,4,157,1,yes,no,no,product_rand,medium
8.5,7.8,4,262,1,no,no,no,product_rand,low
6.9,4.9,5,236,7,yes,no,no,product_rand,low
9.2,9,4,173,2,no,no,no,acct_it,low
5.5,7.3,3,149,2,no,no,no,technical,low
7.8,9.9,4,161,2,no,no,no,product_rand,medium
8.4,7.1,4,166,3,no,no,no,management,low
6.9,8.6,3,259,1,yes,no,no,management,low
7,5.8,4,161,2,no,no,no,management,medium
8.7,8.7,5,175,1,no,no,no,product_rand,low
6,7.8,4,257,2,no,no,no,support_hr,high
6.7,6.1,4,174,2,no,no,no,product_rand,low
4.2,5.1,1,135,2,no,yes,no,technical,low
9.4,9,2,173,2,no,no,no,mktg_sales,medium
1.8,9.5,7,304,3,no,yes,no,product_rand,low
9,7.3,4,211,1,no,no,yes,management,low
9.5,6.4,5,242,9,no,no,no,product_rand,medium
5,5.4,1,129,2,no,yes,no,support_hr,medium
8.8,9,6,261,4,no,yes,no,management,low
1.8,9.3,5,297,3,no,yes,no,acct_it,medium
8.6,9.3,5,256,4,no,yes,no,acct_it,medium
7.1,6.5,4,176,2,yes,no,no,product_rand,high
8,8.2,5,250,2,no,no,no,product_rand,low
9.3,8.3,4,268,2,no,no,no,acct_it,low
6.8,7.4,3,156,3,no,no,no,technical,low
1.9,8.7,5,308,3,no,yes,no,management,medium
4.8,9.4,6,229,4,no,no,no,product_rand,medium
8.7,5.7,5,220,1,no,no,no,mktg_sales,low
6.6,7.2,3,178,1,yes,no,no,acct_it,low
8.9,5.5,2,261,2,no,no,no,product_rand,low
9.6,9,4,186,1,no,no,no,product_rand,low
8.5,6.4,4,275,1,no,no,no,product_rand,medium
4.3,5.1,3,154,2,no,yes,no,product_rand,low
5.8,7.3,4,248,1,no,no,no,acct_it,medium
8.3,4.7,4,157,6,no,no,no,mktg_sales,low
5.6,5.8,3,160,2,no,no,no,product_rand,low
3.8,5.6,5,234,1,no,yes,no,technical,medium
3.2,4.2,6,214,4,no,no,no,technical,low
7.6,8.9,4,235,5,no,yes,yes,mktg_sales,low
7.6,9.2,2,201,2,yes,no,no,support_hr,medium
2,9,6,251,3,no,yes,no,product_rand,medium
8.3,10,4,143,1,no,no,no,management,low
7.2,9.8,3,184,2,no,no,no,management,medium
7.2,9.8,3,183,2,no,no,no,management,medium
5.4,9.4,5,198,2,yes,no,no,acct_it,medium
6.3,6,2,219,1,yes,no,no,mktg_sales,low
6.6,5.8,2,206,1,no,no,no,management,medium
6.9,8.9,3,202,2,yes,no,no,product_rand,medium
1.8,8,7,279,4,no,yes,no,acct_it,low
6,5.4,5,195,1,yes,no,yes,product_rand,medium
4.6,5.6,2,135,2,no,yes,no,technical,medium
7.8,5.1,3,220,1,yes,no,no,product_rand,low
7.8,8.1,4,247,1,no,no,no,technical,low
6.6,6.4,5,185,2,no,no,no,product_rand,medium
8.8,8.3,5,214,1,no,no,no,product_rand,high
6,3.9,2,107,7,no,no,no,support_hr,high
7.5,8.7,4,189,3,no,no,no,management,medium
9.9,8.7,3,185,1,no,no,no,product_rand,low
4.8,4.7,2,155,2,no,yes,no,product_rand,low
5.5,5.2,1,175,1,no,no,no,management,medium
9.1,7.4,2,196,2,no,no,no,acct_it,medium
9.1,7.8,6,211,2,no,no,yes,acct_it,low
4.3,5.2,3,161,2,no,yes,no,product_rand,low
7.5,9.5,3,214,2,no,no,no,product_rand,low
7.7,8.9,4,224,5,no,yes,no,management,low
8.5,9.2,6,264,5,no,yes,no,management,low
7.5,7.5,5,209,3,no,no,no,product_rand,medium
9.7,6.3,6,204,1,yes,no,no,technical,high
7.8,8.4,5,141,3,no,no,no,technical,high
9.1,9.6,5,255,4,no,yes,no,acct_it,medium
6.8,6.3,2,158,5,yes,no,no,management,low
7.2,5.2,4,184,2,no,no,no,technical,medium
8.3,9.5,5,234,5,no,yes,no,acct_it,low
8,9.6,2,202,3,yes,no,no,product_rand,medium
8.5,5.6,5,160,1,no,no,no,acct_it,low
1.8,8.5,6,279,3,no,yes,no,management,medium
9.2,8.4,4,260,4,no,yes,no,acct_it,medium
6.5,5.3,4,264,2,no,no,no,technical,medium
5.5,6.3,2,169,1,no,no,no,mktg_sales,medium
7.9,9.3,3,229,4,no,yes,no,management,medium
8.6,9.4,4,250,1,yes,no,no,management,medium
7.9,5.5,2,173,1,no,no,no,acct_it,medium
8.7,10,4,245,1,no,no,no,mktg_sales,medium
7,7,6,162,2,yes,no,no,management,medium
6.2,8.6,5,274,2,no,no,no,technical,low
8.3,9,3,222,4,no,yes,no,mktg_sales,medium
9,6.1,3,174,3,no,no,no,product_rand,medium
5.4,4.9,3,247,2,no,no,no,mktg_sales,low
5.6,9.5,4,201,2,no,no,no,acct_it,medium
7.3,4.8,4,234,1,no,no,no,acct_it,high
8.8,8.2,6,137,2,yes,no,no,support_hr,low
9.2,5.7,2,168,2,no,no,no,acct_it,medium
7.8,8,5,229,1,no,no,no,product_rand,medium
5.1,5.7,1,144,2,no,yes,no,management,low
7.7,5.5,5,257,2,no,no,no,management,low
5.5,5.4,5,175,1,no,no,no,acct_it,low
7.3,4.8,4,240,2,no,no,no,technical,medium
4.6,5.3,1,156,2,no,yes,no,technical,low
9.5,8.2,4,185,2,no,no,no,product_rand,low
2.8,4.2,3,260,4,no,no,no,management,low
7.6,7.9,3,152,2,no,no,no,management,medium
9.3,9.1,4,218,1,no,no,no,management,low
6.5,6.8,2,258,1,no,no,no,technical,low
1.8,8.2,7,249,3,no,yes,no,management,low
5.1,5.1,2,159,2,yes,yes,yes,product_rand,low
4.6,4.7,1,154,2,no,yes,no,product_rand,medium
6.8,8.5,2,252,2,no,no,no,product_rand,low
9.8,7.3,4,183,2,no,no,no,technical,medium
8.6,6.2,5,141,2,no,no,no,acct_it,low
8,8.7,4,234,4,no,yes,no,product_rand,medium
9.6,7.7,6,204,9,yes,no,no,product_rand,medium
8.6,10,6,240,4,no,yes,no,product_rand,low
6.4,6.1,3,204,2,no,no,no,technical,low
4.3,6.7,2,158,1,no,no,no,mktg_sales,low
8.2,6.3,3,209,1,no,no,no,mktg_sales,medium
5.1,4.8,2,140,2,no,yes,no,mktg_sales,medium
5.3,6.8,5,168,1,yes,no,no,acct_it,low
7.6,7.4,3,184,3,no,no,no,product_rand,low
5,4.8,3,148,2,no,yes,no,product_rand,low
9.9,8,4,213,1,no,no,no,management,medium
7.8,9.1,2,136,1,no,no,no,management,medium
6.4,6.8,5,269,1,yes,no,no,mktg_sales,low
9,10,5,218,4,no,yes,no,product_rand,medium
9,9.5,5,273,4,no,yes,no,acct_it,medium
7.2,6.3,3,230,2,no,no,no,product_rand,low
6.7,8.2,5,269,2,no,no,no,management,high
8,5.9,5,235,2,no,no,no,acct_it,high
2.6,5.1,6,230,1,no,no,no,management,low
6.2,7.7,3,143,2,yes,no,no,management,low
6.2,6.2,5,268,1,no,no,no,product_rand,high
9.3,5.3,3,250,1,no,no,no,technical,high
9.6,8.2,6,166,1,no,no,no,mktg_sales,medium
1.9,8.6,5,265,3,yes,yes,no,acct_it,low
5.5,8.7,4,247,1,no,no,no,management,low
9.1,7.7,5,272,1,no,no,no,acct_it,low
7.9,8.9,3,265,9,no,no,no,support_hr,high
7.8,8.8,3,203,3,no,yes,no,management,medium
4.9,5.2,3,137,2,no,yes,no,acct_it,medium
4.5,5.6,2,163,2,no,yes,no,product_rand,low
7,6.8,3,190,2,no,no,no,product_rand,low
9,10,5,220,4,no,yes,no,product_rand,low
1.9,9.2,4,271,3,no,yes,no,product_rand,medium
5.6,8.3,3,128,2,no,no,no,product_rand,low
8.2,6.3,4,178,4,no,yes,no,management,medium
8,7.9,6,238,2,yes,no,no,mktg_sales,high
3.2,8.8,6,196,4,yes,no,no,product_rand,medium
5.6,6,4,172,2,no,no,no,acct_it,medium
7.8,7.4,5,188,2,no,no,no,management,medium
6.5,6.9,4,155,1,yes,no,no,management,high
2,7.8,7,276,3,no,yes,no,product_rand,low
4.6,4.5,2,147,2,no,yes,no,acct_it,low
8.4,5.9,3,182,1,no,no,no,technical,medium
6.9,7.8,4,157,5,no,no,no,technical,low
7.8,6.8,5,190,1,yes,no,no,technical,medium
2.1,8.1,4,286,5,no,no,no,product_rand,medium
4.8,5.4,3,140,2,no,yes,no,product_rand,medium
5.5,7.2,4,181,1,yes,no,no,mktg_sales,medium
9.2,9.9,4,257,4,no,yes,no,acct_it,medium
1.9,9.1,6,286,3,no,yes,no,acct_it,low
9.4,5.8,5,225,1,no,no,no,mktg_sales,medium
5,5.1,3,149,2,no,yes,no,management,low
7.9,8.7,4,243,5,no,yes,no,product_rand,low
4.4,4.7,4,190,4,no,no,no,management,medium
7.1,8.4,4,204,2,no,no,no,product_rand,high
9.5,8.7,5,236,2,no,no,no,mktg_sales,low
7.6,5.8,6,233,2,no,no,no,product_rand,low
9.6,7.3,4,166,2,yes,no,no,mktg_sales,low
9.6,8.4,4,235,6,no,no,no,product_rand,medium
2.5,7.9,3,127,4,no,no,no,product_rand,medium
9,7.4,4,173,1,no,no,no,product_rand,low
7.6,9.2,4,273,4,no,yes,no,product_rand,low
2.5,6.6,6,169,2,no,no,no,product_rand,medium
5.3,9.3,2,154,9,no,no,no,acct_it,low
5,4.7,2,135,2,no,yes,no,acct_it,low
5.6,8.8,6,225,3,no,no,no,acct_it,medium
9.9,4.7,2,157,4,no,no,no,product_rand,low
8.8,4.8,5,168,2,no,no,no,product_rand,low
7.7,6.4,4,131,1,no,no,no,technical,medium
1.9,8.4,5,242,3,no,yes,no,management,medium
8.6,9.1,4,202,3,no,no,no,technical,medium
1.9,8.5,5,300,4,no,yes,no,product_rand,high
9.8,6.7,4,194,9,no,no,no,technical,medium
4.9,4.9,2,151,2,no,yes,no,product_rand,medium
9,5,2,233,3,no,no,no,mktg_sales,low
3,9,3,105,1,no,no,no,product_rand,medium
2,8.3,5,309,3,no,yes,no,management,low
5.7,9.7,3,166,2,no,no,no,management,medium
9.5,6.4,6,247,9,no,no,no,product_rand,medium
3.3,4.5,2,231,4,no,no,no,technical,medium
4.3,4.5,7,96,4,yes,no,no,product_rand,medium
6,6.6,2,135,2,no,no,no,management,low
9.9,7.9,3,189,2,no,no,no,management,low
6.4,8.1,4,250,2,yes,no,no,management,medium
7.4,9.8,4,169,2,no,no,no,acct_it,low
2.8,6.9,5,232,3,no,no,no,acct_it,low
8.6,8.9,3,246,4,yes,yes,no,management,medium
4.1,4.6,3,156,9,no,no,no,mktg_sales,medium
9,9.4,6,227,2,no,no,no,product_rand,medium
3,6.9,4,182,5,no,no,no,acct_it,low
8,6.3,4,270,2,no,no,no,management,medium
8.1,6.5,5,213,1,yes,no,no,product_rand,medium
10,4.9,2,184,1,no,no,no,product_rand,low
6.1,7.2,2,201,2,yes,no,no,management,medium
4.4,5.4,3,130,2,no,yes,no,acct_it,low
5.3,10,4,256,2,no,no,no,technical,low
3.2,7,5,149,5,yes,no,no,management,medium
5.1,5.5,1,126,2,no,yes,no,management,medium
7.5,3.9,2,259,2,no,no,no,acct_it,low
9.3,8.2,5,267,4,no,yes,no,mktg_sales,medium
6.1,6.3,5,161,3,no,no,no,product_rand,medium
4.2,8,6,281,1,no,yes,no,product_rand,medium
8,9.5,6,273,1,no,no,no,acct_it,low
5.8,6.5,3,185,1,yes,no,no,technical,low
4.8,5.6,2,146,2,no,yes,no,management,medium
4.8,4.4,3,185,1,no,no,no,mktg_sales,medium
8.4,8.7,6,146,5,no,no,no,management,medium
8.7,5.6,3,163,2,no,no,no,management,medium
6.4,6.3,2,186,2,no,no,no,technical,medium
5.8,7.9,4,202,2,no,no,no,acct_it,medium
5.1,3.7,5,222,1,no,no,no,acct_it,low
5.9,9.5,4,252,2,no,no,yes,management,low
9.9,4.8,4,203,1,no,no,no,product_rand,medium
8.4,8.2,3,248,4,no,yes,no,management,low
6.7,8.1,3,211,2,no,no,no,management,medium
9,5.2,4,193,2,no,no,no,mktg_sales,medium
9.9,9.4,5,147,2,no,no,no,mktg_sales,medium
7.5,9.4,4,259,2,no,no,no,mktg_sales,medium
6.6,5.2,4,253,3,no,no,no,mktg_sales,medium
4.4,4.4,4,136,2,no,no,no,product_rand,medium
7.8,8.6,4,250,2,no,no,no,product_rand,low
2,9.6,5,282,3,no,yes,no,management,low
7.3,9,3,222,2,no,no,no,management,medium
7.8,7.4,7,135,2,no,yes,no,management,medium
2.6,6.2,4,160,3,no,no,no,acct_it,medium
8.5,8.4,3,254,1,no,no,yes,management,medium
9.6,6.3,2,157,1,no,no,no,product_rand,low
1.9,8.1,5,305,3,no,yes,no,acct_it,low
8.3,5.2,4,224,5,no,no,no,product_rand,high
4.9,5.1,2,131,2,no,yes,no,product_rand,low
1.8,8.7,6,300,3,no,yes,no,product_rand,medium
4.3,5.5,1,126,2,no,yes,no,mktg_sales,medium
7.4,9.2,5,243,2,yes,no,no,product_rand,low
3.3,7.2,5,279,7,no,no,no,product_rand,low
8.6,8.4,3,265,2,no,no,no,management,low
8.5,9.6,4,178,1,no,no,no,acct_it,low
9.6,9,3,222,9,yes,no,no,support_hr,high
9.2,6.3,4,213,2,no,no,no,mktg_sales,medium
2.9,6.5,3,188,2,no,no,no,acct_it,low
2.4,8,5,153,1,yes,no,no,product_rand,low
8.9,6,4,211,6,no,no,yes,support_hr,high
4.4,8.6,5,142,5,no,yes,no,acct_it,medium
8.7,4.9,4,163,2,no,no,no,mktg_sales,low
7.5,6.6,4,187,2,no,no,no,support_hr,high
7.2,8.7,3,201,1,no,no,no,product_rand,medium
9.9,7,3,184,3,no,no,no,technical,medium
6.8,6.7,2,225,2,no,no,no,mktg_sales,medium
8.4,7.4,2,229,2,no,no,no,management,low
7.5,9.9,4,157,1,yes,no,no,product_rand,low
8.3,5.7,3,228,1,no,no,no,management,medium
7.2,7.3,3,259,9,yes,no,no,product_rand,medium
9,8.5,5,269,4,no,yes,no,product_rand,low
3.1,6.4,6,154,4,no,no,no,management,medium
9.2,7.9,6,274,3,yes,no,no,management,medium
6.4,8.9,2,166,3,no,no,no,mktg_sales,medium
5.1,4.6,2,130,2,no,yes,no,product_rand,low
7.1,7.6,2,259,3,no,no,no,management,low
9.1,7.9,4,153,1,no,no,no,mktg_sales,medium
7.6,9.9,4,238,4,no,yes,no,product_rand,low
7.6,5.2,3,167,2,no,no,no,mktg_sales,low
7,4.8,5,110,1,yes,no,no,management,low
4.9,5.7,2,131,2,no,yes,no,technical,low
7.8,5.1,2,217,1,yes,no,no,product_rand,low
2,8.4,7,296,3,no,yes,no,product_rand,low
4.4,4.9,1,148,2,no,yes,no,technical,low
9.8,6.7,5,208,5,no,no,no,product_rand,low
6,5.9,3,173,1,no,no,no,acct_it,medium
7.6,8.1,5,168,2,no,no,no,product_rand,low
6.2,6.3,4,269,2,no,no,no,acct_it,medium
3.9,4.2,2,94,3,no,no,no,acct_it,low
7.4,9.6,4,126,2,no,no,no,management,medium
4.8,4.9,3,134,2,no,yes,no,management,low
3.1,4,7,107,3,yes,no,no,product_rand,low
6.7,7.2,3,157,4,no,no,no,management,medium
5.3,7.1,1,159,2,yes,no,yes,product_rand,high
7.9,7,3,149,1,no,no,no,mktg_sales,low
7.6,6.3,2,168,3,yes,no,no,technical,low
4.3,4.5,3,164,2,no,yes,no,product_rand,medium
8,6.8,1,159,2,yes,no,no,management,medium
5.4,8.3,4,169,1,no,no,no,product_rand,medium
4.5,5.4,1,129,2,no,yes,no,management,low
8.6,9.3,4,253,4,no,yes,no,acct_it,medium
10,8.5,5,161,2,no,no,no,product_rand,low
8.6,9.9,4,134,2,no,no,yes,mktg_sales,medium
5.1,4.8,1,148,2,no,yes,no,product_rand,medium
1.9,7.7,6,250,4,no,yes,no,mktg_sales,medium
2,9.5,6,241,3,no,yes,no,support_hr,low
5,5.7,3,133,2,no,yes,no,product_rand,low
4.2,3.7,5,155,1,no,no,no,product_rand,medium
2.1,9.5,3,239,2,no,no,no,acct_it,medium
6.6,4.9,4,170,2,no,no,no,acct_it,medium
9.8,9.8,4,174,9,no,no,no,technical,medium
5.1,4.6,2,132,2,no,yes,no,acct_it,low
7.9,8.6,4,220,1,no,no,no,management,low
8.6,5.5,6,260,2,no,no,no,acct_it,medium
6.9,7.4,3,233,3,yes,no,no,support_hr,low
8,9.7,4,220,3,no,no,no,management,low
2.2,8.4,5,187,4,no,no,no,acct_it,low
4.5,5.1,3,130,2,no,yes,no,technical,low
4.8,4.7,2,130,2,no,yes,no,product_rand,low
3.7,9.8,3,112,3,yes,no,no,acct_it,low
9.6,7.1,5,151,3,no,no,no,product_rand,medium
9.5,5.9,2,229,1,no,no,no,management,medium
8.8,9.7,6,255,5,no,yes,no,management,low
9.4,9.4,3,220,1,no,no,no,support_hr,low
4.7,5.6,1,129,2,no,yes,no,management,low
1.9,9.3,6,290,3,no,yes,no,product_rand,medium
4.4,5,1,127,2,no,yes,no,technical,low
6.5,5,5,217,3,yes,no,yes,mktg_sales,medium
8.7,5.5,3,210,5,no,no,no,product_rand,low
6.7,7,4,183,2,no,no,no,product_rand,medium
7.7,8.8,4,187,2,yes,no,no,technical,medium
8.7,9.7,4,214,1,no,no,no,product_rand,medium
8.5,9.4,5,264,4,no,yes,no,product_rand,low
6.8,9.4,4,147,1,no,no,no,mktg_sales,medium
4.4,5.4,2,152,2,no,yes,no,product_rand,medium
6.3,9,1,224,1,yes,no,no,acct_it,medium
5.9,9.6,5,246,2,no,no,no,product_rand,low
4.3,5.4,1,131,2,yes,yes,no,management,medium
7.6,6.8,4,194,1,no,no,no,product_rand,medium
5.5,5.4,5,152,3,no,yes,no,management,low
7.7,10,5,245,4,no,yes,no,technical,low
8.8,5,3,268,2,no,no,no,product_rand,medium
4.9,3.8,2,124,1,no,no,no,product_rand,low
4,6.4,2,277,2,yes,no,no,acct_it,high
8.9,8.9,4,133,2,no,no,no,technical,medium
5,5.7,2,142,2,no,yes,no,mktg_sales,medium
6.9,10,5,189,1,no,no,no,product_rand,low
2.1,9.3,6,252,5,yes,no,no,mktg_sales,low
6.9,9.6,3,172,1,no,no,no,technical,low
4.4,5.4,2,135,2,no,yes,no,acct_it,medium
4.9,5.2,2,145,2,no,yes,no,product_rand,low
6.2,7.7,4,182,1,no,no,no,technical,high
6.5,4.9,4,275,1,no,no,no,mktg_sales,low
6.9,4.8,5,233,3,no,no,no,product_rand,medium
8,7.2,3,260,2,no,no,no,acct_it,medium
8.9,6.1,5,178,3,yes,no,no,management,low
6.5,8.7,2,185,1,yes,no,no,management,low
4.9,5.2,2,160,2,no,yes,no,management,medium
8.8,9.4,3,269,4,no,yes,no,technical,low
6.7,9,5,250,2,no,no,no,acct_it,low
9.6,5.1,4,228,2,no,no,no,product_rand,medium
8.7,9.4,6,234,3,no,no,no,product_rand,low
1.8,9,7,288,3,no,yes,no,acct_it,low
6.1,4.6,1,103,5,yes,no,yes,product_rand,medium
8.8,7,4,224,2,no,no,no,management,low
9.3,6.9,4,142,1,no,no,no,technical,low
5.1,5.5,2,129,2,no,yes,no,product_rand,low
2.3,9.9,7,255,3,no,no,no,mktg_sales,low
4.3,4.5,3,148,2,no,yes,no,management,low
6.2,8.8,6,182,3,no,no,no,product_rand,medium
6.1,7.6,4,190,2,no,no,no,acct_it,medium
9.7,7.4,3,206,1,no,no,no,product_rand,low
8.5,5.4,4,188,3,no,no,no,mktg_sales,low
2,9.6,6,293,3,no,yes,no,product_rand,low
1.9,8.5,5,264,3,no,yes,no,product_rand,low
9.2,9.7,3,272,5,no,yes,no,acct_it,low
7.3,6,4,204,2,no,no,no,support_hr,medium
9.9,9.7,6,231,1,no,no,no,acct_it,medium
1.9,9.7,6,278,3,no,yes,no,management,medium
5.4,6.7,2,187,7,no,no,no,product_rand,medium
7.9,9.3,5,231,4,no,yes,no,management,medium
8.5,9,5,242,4,no,yes,no,mktg_sales,low
3.5,5.2,2,125,3,no,no,no,mktg_sales,high
5.8,7.5,4,201,1,no,no,no,product_rand,low
8.8,9.8,4,169,2,no,no,no,management,low
6.9,5.7,4,135,3,yes,no,no,product_rand,high
4.6,5.5,3,145,2,no,yes,no,management,low
10,8.6,2,259,2,no,no,no,technical,medium
8,9.1,2,177,1,no,no,no,product_rand,high
9.7,6.8,2,165,2,no,no,no,product_rand,low
2.6,8.6,5,263,2,no,no,no,acct_it,high
7.6,5.3,4,135,1,no,no,no,technical,medium
8.5,9.5,3,247,4,no,yes,no,product_rand,medium
8.4,6.6,4,236,2,yes,no,no,management,low
4.5,4.9,2,132,2,no,yes,no,acct_it,medium
5,3.7,2,218,1,no,no,no,acct_it,low
8.9,5.8,4,212,3,no,no,no,management,medium
3.9,4.8,5,119,9,no,no,yes,product_rand,medium
3.2,4.6,8,221,4,no,yes,no,technical,medium
